116,-5.579, -0.671
116,-2.314312716, -0.5689785220000001
116,2.512473933, -0.4181414400000001
116,5.6459878020000005, -0.320219131
116,5.913074463, -0.2653862880000001
116,6.195452018, -0.07739028800000003
116,6.3690699, 0.19585671299999996
116,6.421, 0.47939053
116,6.421, 0.6786094699999999
116,6.350278584000001, 1.00747532
116,6.195452018, 1.235390288
116,5.949974506, 1.4078390459999999
116,5.6459878020000005, 1.478219131
116,2.58298615, 1.5739379329999998
116,-2.279177841, 1.725880558
116,-5.579, 1.829
116,-5.579, -0.671
