116,6.0, 0.0
116,5.975223682203377, 0.7262713880709629
116,5.9010993507880265, 1.446544665902779
116,5.778239181751154, 2.154871260284789
116,5.607657849290291, 2.8454012629482572
116,5.390764145839847, 3.5124317436284853
116,5.129349347174746, 4.150453849269018
116,4.825572418671144, 4.7541983003863155
116,4.481942184902337, 5.318678908850767
116,4.101296609827119, 5.839233757680591
116,3.6867793586908046, 6.311563702754059
116,3.2418138352088386, 6.731767878463172
116,2.770074908453998, 7.09637591407565
116,2.275458562948387, 7.402376594737649
116,1.7620497226132252, 7.647242730412478
116,1.234088514311091, 7.828952027368436
116,0.6959352496023774, 7.9460037898428615
116,0.15203441392365824, 7.99743131394718
116,-0.39312203940686097, 7.982809871454491
116,-0.9350317872103119, 7.90226021753341
116,-1.4692193201104735, 7.7564475934585895
116,-1.9912729047479716, 7.546576232534306
116,-2.4968810192828546, 7.274379414605454
116,-2.9818679612730348, 6.942105151293441
116,-3.442228333851191, 6.552497620179421
116,-3.874160125386671, 6.108774501265672
116,-4.274096109434954, 5.614600402888168
116,-4.638733305649679, 5.0740565965496645
116,-4.9650602583462184, 4.491607310626437
116,-5.250381907429368, 3.8720628613213046
116,-5.492341846281814, 3.2205399253559723
116,-5.688941782790538, 2.5424192825015264
116,-5.838558042786959, 1.8433013769419095
116,-5.939954979602673, 1.1289600644789377
116,-5.992295178994297, 0.40529492757022384
116,-5.995146375157276, -0.32171744798076984
116,-5.948485020710863, -1.0460728322878037
116,-5.85269648117059, -1.7617889389511086
116,-5.7085718523020965, -2.462954831400404
116,-5.517301426641105, -3.1437797399758645
116,-5.2804648631380395, -3.7986408865779158
116,-5.00001814111397, -4.4221299219129335
116,-4.678277406272192, -5.009097591820197
116,-4.317899842177562, -5.554696263791045
116,-3.921861725181672, -6.054419962463426
116,-3.493433844033276, -6.504141583447736
116,-3.0361544871777992, -6.900146978143468
116,-2.553800220837668, -7.239165628047902
116,-2.0503546992106836, -7.518397655224702
116,-1.5299757643758845, -7.73553694585909
116,-0.9969611076213107, -7.888790195927438
116,-0.45571277578897573, -7.97689172168739
116,0.08929918422900214, -7.999113912672081
116,0.6335736425911678, -7.955273240859523
116,1.1726155603145323, -7.845731776388794
116,1.7019731127793576, -7.671394197305108
116,2.2172744563363396, -7.433700318029554
116,2.714263834369147, -7.134613198259214
116,3.1888367246205513, -6.776602930503523
116,3.6370737375083744, -6.362626240151938
116,4.055272985472778, -5.896102066551307
116,4.439980656023806, -5.38088332676327
116,4.78801953599333, -4.821225095198424
116,5.096515251416116, -4.221749461924349
116,5.362920006330761, -3.587407359874821
116,5.585033624447167, -2.9234376762205576
116,5.761021719902196, -2.235323985591407
116,5.889430847035377, -1.5287492624804475
116,5.969200504066096, -0.8095489468499649
116,6.0, 0.0
