116,0.0, 0.0, 5.557890423
116,0.0, 4.586349239999997, 5.557890423
116,0.0, 6.5148819200000005, 5.682381635
116,0.0, 8.436029167000001, 6.060305643
116,0.0, 10.447316166999997, 6.750317621
116,0.0, 12.037226288, 7.539271786
116,0.0, 13.803622652999998, 8.723961624
116,0.0, 15.376446244999997, 10.138014866
116,0.0, 16.747045461999996, 11.557311904
116,0.0, 18.844969045999996, 13.729775371
116,0.0, 20.365432874999996, 15.304261757
116,0.0, 22.072135746, 17.97584118
116,0.0, 22.610714471999998, 20.86152872
116,0.0, 22.126466129, 23.602600961
116,0.0, 20.365432874999996, 26.418795684
116,0.0, 17.024862882999997, 29.878057176
116,0.0, 12.765194123, 32.962014665
116,0.0, 8.265595503999997, 34.320070161
116,0.0, 6.2347658779999975, 34.458181619
116,0.0, -1.3762043430000013, 34.458181619
