116,-9.467190117461042e-18, 6.454902352814347e-19, -4.475398964617947e-17
116,0.12023506452643937, -0.025542509933246, 0.8447400853108947
116,0.26715312855216256, -0.057604786148477125, 1.6850015594189907
116,0.44051970003674545, -0.09518303295513338, 2.51998179442256
116,0.6401002869225169, -0.13727345683136866, 3.3488781623651374
116,0.8656586995922277, -0.18308572775413456, 4.170882647705526
116,1.1169523941172592, -0.23262853446290482, 4.985167068521627
116,1.3937324386295844, -0.28607114774446385, 5.7908983905862295
116,1.6957320685898758, -0.3434870434735685, 6.587243090271895
116,2.0226435536949405, -0.4049645945842495, 7.373381155040217
116,2.3740282732148805, -0.4707222199122584, 8.148540877212364
116,2.7494399190780547, -0.5409969138892573, 8.911951524550231
116,3.1485061370580656, -0.6159901495399519, 9.662808612472103
116,3.5708345820476595, -0.6959145830846092, 10.400316066357462
116,4.015909911649959, -0.7810473489487607, 11.123731509828417
116,4.483187378571366, -0.8716895641681343, 11.832325080459693
116,4.972111500185759, -0.9681769254187734, 12.525370508892602
116,5.482112157381411, -1.0708607111047717, 13.202147058672558
116,6.012577513520443, -1.1801201374357932, 13.861950095135633
116,6.5628690732218224, -1.2963427528057465, 14.504090585227678
116,7.132287574427715, -1.4199244355549447, 15.12792100827148
116,7.720107912676788, -1.551279364327932, 15.732808874716305
116,8.325560054466644, -1.69087910828744, 16.318143282434896
116,8.947850766166134, -1.8392139673188268, 16.883325916173185
116,9.586138291031807, -1.996796905473762, 17.427786966187742
116,10.239550722465433, -2.164155103502564, 17.950978002809414
116,10.907142615141428, -2.341850604575417, 18.45240783459003
116,11.587938924530464, -2.5304522530728066, 18.931611330441903
116,12.280914429347915, -2.730522474104337, 19.3881750385016
116,12.985018181421667, -2.942632969176291, 19.82170500431498
116,13.69913953633003, -3.1674072213373794, 20.231835662824842
116,14.42213409928877, -3.4054785072970444, 20.618236527663015
116,15.152766992399574, -3.657449275461871, 20.980726911820028
116,15.889768428002538, -3.92391315556105, 21.319177044394113
116,16.63184457543908, -4.205477487697582, 21.63344797950048
116,17.37768542732827, -4.502747235843794, 21.92341377634096
116,18.125923502840493, -4.816244403049527, 22.189117966732724
116,18.875157277312383, -5.146441371478441, 22.430706372797353
116,19.623967046319795, -5.493777173336651, 22.648408501942388
116,20.37091890555703, -5.858662172498799, 22.842522981249843
116,21.114593541476157, -6.241436500019138, 23.01340665947706
116,21.85359121328017, -6.6423499017526675, 23.16148965635938
116,22.586531371459735, -7.061593162972718, 23.287277717309973
116,23.31207680687456, -7.4992288174549016, 23.391448000931515
116,24.028924367176767, -7.955270882412562, 23.47472257063714
116,24.735932829014878, -8.42956059767214, 23.537937516619685
116,25.432019796665028, -8.921876434291018, 23.581970354172363
116,26.11610295777686, -9.43199677436753, 23.607698657298144
116,26.7871, -9.9597, 23.616
